time,0
2020-01-01,-0.17480244601108552
2020-01-02,-0.24404264553891153
2020-01-03,2.426343934921192
2020-01-04,3.3975029859669235
2020-01-05,3.359810585388459
2020-01-06,2.9548971585389836
2020-01-07,3.1419689601252117
2020-01-08,4.527356199596682
2020-01-09,6.748540133044685
2020-01-10,7.154243888483279
2020-01-11,5.267595041726054
2020-01-12,4.004908643245642
2020-01-13,4.19646518356052
2020-01-14,5.585275918315176
2020-01-15,7.260851049027792
2020-01-16,7.019543927892528
2020-01-17,6.224399085145535
2020-01-18,4.828550709739375
2020-01-19,3.17127214861614
2020-01-20,2.241669657503735
2020-01-21,0.8612152145516347
2020-01-22,0.30745018007343106
2020-01-23,0.46969701566649746
2020-01-24,-0.012476335476094391
2020-01-25,0.22586882787538798
2020-01-26,1.1101704702838902
2020-01-27,3.3105181826513785
2020-01-28,3.9967993587583805
2020-01-29,3.69405800681875
2020-01-30,4.960177692309287
2020-01-31,7.91370089074627
2020-02-01,9.301505955912262
2020-02-02,8.958522841257377
2020-02-03,8.627913209763335
2020-02-04,6.068988591187747
2020-02-05,3.9486725401454805
2020-02-06,2.8019727916229726
2020-02-07,2.4206725177513704
2020-02-08,2.902906268686081
2020-02-09,5.64042413383612
2020-02-10,6.706120055943984
2020-02-11,5.375325050337494
2020-02-12,4.331342756483878
2020-02-13,3.622274054448951
2020-02-14,4.265680352598281
2020-02-15,5.386692466080831
2020-02-16,8.656434190909408
2020-02-17,8.525279682266842
2020-02-18,7.218352288809172
2020-02-19,5.785097499690835
2020-02-20,5.468900945200346
2020-02-21,5.154113763254827
2020-02-22,6.309520147168541
2020-02-23,7.545341131926989
2020-02-24,6.92374335062641
2020-02-25,6.9721989558937025
2020-02-26,4.521383301849767
2020-02-27,3.04261593786498
2020-02-28,2.8634538982267372
2020-02-29,5.00493442590664
2020-03-01,5.927032116233022
2020-03-02,5.903666819537875
2020-03-03,4.982239134225097
2020-03-04,4.07217428073136
2020-03-05,4.280249223126077
2020-03-06,4.478982632280861
2020-03-07,4.38442320107481
2020-03-08,5.416187167243265
2020-03-09,5.9716431083256225
2020-03-10,6.506140640377851
2020-03-11,8.86916324635348
2020-03-12,9.32625536719911
2020-03-13,7.5326974354582035
2020-03-14,5.810112994925419
2020-03-15,6.456257460207269
2020-03-16,7.755701451237542
2020-03-17,8.665149135496165
2020-03-18,9.560042282287668
2020-03-19,9.881590074179712
2020-03-20,9.029806513677329
2020-03-21,6.199614394954267
2020-03-22,3.8725294064999503
2020-03-23,2.3547359750088503
2020-03-24,2.0931563487081917
2020-03-25,2.586267396193989
2020-03-26,3.3943163665127827
2020-03-27,5.941644582276012
2020-03-28,7.245475146349918
2020-03-29,5.145797571594073
2020-03-30,3.057404016539408
2020-03-31,2.307668327564727
2020-04-01,2.5019919057264133
2020-04-02,4.063276714487586
2020-04-03,5.312943737230228
2020-04-04,6.316278457105852
2020-04-05,8.536697172308948
2020-04-06,11.137094252376926
2020-04-07,12.421812278616017
2020-04-08,13.594637400247393
2020-04-09,13.435612038480883
2020-04-10,12.371035135604814
2020-04-11,11.902239138271284
2020-04-12,13.068756660433905
2020-04-13,10.651069707370027
2020-04-14,7.4073727725457275
2020-04-15,7.674423581347298
2020-04-16,9.968324655057586
2020-04-17,11.550176568733889
2020-04-18,12.708246283348501
2020-04-19,12.174726018366528
2020-04-20,11.51608777779171
2020-04-21,11.839188834798108
2020-04-22,12.47863593322137
2020-04-23,13.002961716383368
2020-04-24,13.251709782150272
2020-04-25,11.877998958259298
2020-04-26,11.303880987972036
2020-04-27,12.385432772504373
2020-04-28,12.660878604841969
2020-04-29,12.326400711546626
2020-04-30,11.847234988394803
2020-05-01,10.814910789443218
2020-05-02,9.651334838543278
2020-05-03,9.809887862423011
2020-05-04,10.122461366955633
2020-05-05,9.259933986777128
2020-05-06,9.416687237601195
2020-05-07,10.647561190567728
2020-05-08,12.83949754160659
2020-05-09,14.643288990491158
2020-05-10,15.31935426395762
2020-05-11,11.294920958768273
2020-05-12,8.486678075955695
2020-05-13,7.959633396533263
2020-05-14,8.029980610770451
2020-05-15,8.727282007749238
2020-05-16,10.075776318948783
2020-05-17,11.381032250320516
2020-05-18,13.450218700394942
2020-05-19,15.035586641693897
2020-05-20,15.434372136612978
2020-05-21,16.183651756361428
2020-05-22,17.155029687661397
2020-05-23,15.328691775622417
2020-05-24,13.6533476656424
2020-05-25,13.237507439898138
2020-05-26,13.13311974311847
2020-05-27,14.247818380651552
2020-05-28,14.23921034684696
2020-05-29,14.166593263122309
2020-05-30,14.21369251180954
2020-05-31,14.239186372154677
2020-06-01,15.761317449907665
2020-06-02,17.482530991341264
2020-06-03,18.140008688476655
2020-06-04,16.224698638641655
2020-06-05,13.591339447394432
2020-06-06,12.671441692064377
2020-06-07,12.566192378524704
2020-06-08,13.075621237645066
2020-06-09,13.5901726912507
2020-06-10,14.061907500716302
2020-06-11,14.689758308881608
2020-06-12,17.164064059343104
2020-06-13,18.917881078539722
2020-06-14,18.250050012836425
2020-06-15,17.767750558315413
2020-06-16,17.52672255019735
2020-06-17,17.790458268502675
2020-06-18,17.480803049058977
2020-06-19,17.06370372401932
2020-06-20,16.861923507208758
2020-06-21,17.521150142621025
2020-06-22,18.050224989754497
2020-06-23,18.688752123680104
2020-06-24,19.501142581583508
2020-06-25,20.13908608383457
2020-06-26,20.886221560009233
2020-06-27,21.545584397699542
2020-06-28,20.362469020311153
2020-06-29,18.57306805046568
2020-06-30,17.70307940318628
2020-07-01,18.433642785766267
2020-07-02,18.18993855504226
