,slp,rlm,industry,gas_to_electricity_public,electricity_from_gas,gas_price [€/MWh],producing_sector,manufacturing_sector,hospitality_sector,retail_sector,residential,commercial,decentral_chp,industry_buildings,aggregated,solar,temperature,temp_inertia,index,time,year,month,weekday,weekday_num,monday,friday,weekend,christmas_period,holiday,bridgeday
2017-06-06,0.357329952,1.267387673,0.8475899272271941,0.17852182962855281,0.11400632282451642,,106.1,105.7,109.2,104.7,0.3015451612361399,0.07228249681194474,0.01106364747121603,0.018439412452026717,0.3738276580480846,2.0168098436915964e-10,287.93100413284554,288.5202671145064,2017-06-06,156.0,2017,6,Tuesday,1,0,0,0,0,0,0
2017-06-07,0.425424048,1.279162945,0.8726116042311739,0.1581527254882692,0.10099835249900978,,106.1,105.7,109.2,104.7,0.3917348026364211,0.10603888056104047,0.01623044090220007,0.02705073483700012,0.4977736831974615,2.416094345198723e-10,285.74044547739385,286.90841337909336,2017-06-07,157.0,2017,6,Wednesday,2,0,0,0,0,0,0
2017-06-08,0.37252208,1.322569935,0.87167478903395,0.2027632055688386,0.12948717542897945,,106.1,105.7,109.2,104.7,0.3281545477034225,0.08042532827045555,0.012309999225069729,0.020516665375116212,0.40857987597387807,2.2236759530175514e-10,288.9354053798534,287.9237874994245,2017-06-08,158.0,2017,6,Thursday,3,0,0,0,0,0,0
2017-06-09,0.344733776,1.3048119850000002,0.8521515472775351,0.2100860056079379,0.13416360915685452,,106.1,105.7,109.2,104.7,0.268599280863002,0.057740395662683415,0.008837815662655625,0.01472969277109271,0.3263396765256854,2.222185130949495e-10,290.20737801391596,289.1208374515949,2017-06-09,159.0,2017,6,Friday,4,0,1,0,0,0,0
2017-06-10,0.30621728000000004,1.069953262,0.7083306350820424,0.15998841982968676,0.10217065037501875,,106.1,105.7,109.2,104.7,0.24488232714428335,0.047992605502849714,0.007345806964721894,0.012243011607869824,0.29287493264713305,2.6034698682137364e-10,290.0889291788775,289.6768133516146,2017-06-10,160.0,2017,6,Saturday,5,0,0,1,0,0,0
2017-06-11,0.23448317600000002,1.0278251029999999,0.6884824870682236,0.143358405312278,0.09155051048740434,,106.1,105.7,109.2,104.7,0.19360387916432334,0.034416345739531444,0.0052678080213568535,0.008779680035594756,0.2280202249038548,3.0119434466784003e-10,294.0207457661944,292.12478898874525,2017-06-11,161.0,2017,6,Sunday,6,0,0,1,0,0,0
2017-06-12,0.250585224,1.268748835,0.853442535161526,0.17236437363932497,0.11007409270595737,,106.1,105.7,109.2,104.7,0.19705294618982586,0.03818622285315661,0.0058448300285443774,0.009741383380907296,0.23523916904298248,2.3153956673707301e-10,291.6895530837124,291.99897812271803,2017-06-12,162.0,2017,6,Monday,0,1,0,0,0,0,0
2017-06-13,0.278241368,1.3318823180000001,0.8270112738895143,0.26945307091431214,0.17207617607679462,,106.1,105.7,109.2,104.7,0.22080884679434132,0.04575737002919701,0.007003679086101585,0.011672798476835973,0.2665662168235383,2.2814846031288243e-10,289.4855081111494,290.7181786551108,2017-06-13,163.0,2017,6,Tuesday,1,0,0,0,0,0,0
2017-06-14,0.272294136,1.313894371,0.791941492728816,0.296517909009716,0.1893601277118297,,106.1,105.7,109.2,104.7,0.22072773226977727,0.045030159890920664,0.006892371411875612,0.011487285686459354,0.26575789216069795,2.9250408291748174e-10,290.62622395740317,290.690111703228,2017-06-14,164.0,2017,6,Wednesday,2,0,0,0,0,0,0
2017-06-15,0.235251008,1.165993453,0.7140561052972065,0.24867332172788326,0.15880596257467178,,106.1,105.7,109.2,104.7,0.19380852207501054,0.037039876477493544,0.005669368848595951,0.00944894808099325,0.23084839855250408,2.824621770970456e-10,293.7080704863896,292.1886702620675,2017-06-15,165.0,2017,6,Thursday,3,0,0,0,0,1,0
2017-06-16,0.26729643200000003,1.182858022,0.8012420280836849,0.153533523644873,0.09804847114474877,,106.1,105.7,109.2,104.7,0.21101345879365507,0.04112086961058063,0.006294010654680709,0.01049001775780118,0.2521343284042357,2.3543440170673415e-10,290.36728228939063,291.23390079250805,2017-06-16,166.0,2017,6,Friday,4,0,1,0,0,0,0
2017-06-17,0.272126712,1.075287489,0.710310970835285,0.1627785864405227,0.10395248644532458,,106.1,105.7,109.2,104.7,0.2321201729255826,0.04458336591903317,0.006823984579443852,0.011373307632406422,0.27670353884461574,1.6179748383982702e-10,289.1699170944549,290.1913879825462,2017-06-17,167.0,2017,6,Saturday,5,0,0,1,0,0,0
2017-06-18,0.24196827199999998,1.080368513,0.696597978382238,0.18547615897759737,0.1184474464587791,,106.1,105.7,109.2,104.7,0.20609746190150854,0.037811251818107766,0.005787436502771597,0.009645727504619327,0.2439087137196163,2.566880065431198e-10,292.41043765932403,291.36038694044936,2017-06-18,168.0,2017,6,Sunday,6,0,0,1,0,0,0
2017-06-19,0.212059576,1.337318111,0.7615747652484666,0.35895260379594324,0.22923172203762712,,106.1,105.7,109.2,104.7,0.17563483766728247,0.030990536166356938,0.0047434494132178985,0.007905749022029831,0.2066253738336394,3.169686072584233e-10,295.33157500673036,293.4000993203127,2017-06-19,169.0,2017,6,Monday,0,1,0,0,0,0,0
2017-06-20,0.19032408,1.336184378,0.7535328996941584,0.3681499429781216,0.2351052604284878,,106.1,105.7,109.2,104.7,0.1609377684455597,0.026948953473946068,0.004124839817440724,0.006874733029067874,0.18788672191950578,2.8951761310584426e-10,295.9576170708111,294.865201099005,2017-06-20,170.0,2017,6,Tuesday,1,0,0,0,0,0,0
2017-06-21,0.187977784,1.36718132,0.764440744891522,0.38513400011639665,0.24595149646026623,,106.1,105.7,109.2,104.7,0.1638339153855116,0.027956590050003973,0.004279069905612854,0.0071317831760214214,0.19179050543551557,3.0405632709159034e-10,294.4844985887178,294.8520031305719,2017-06-21,171.0,2017,6,Wednesday,2,0,0,0,0,0,0
2017-06-22,0.16845691999999998,1.322092266,0.7517443188071596,0.35635555134194324,0.22757321113686513,,106.1,105.7,109.2,104.7,0.1548931905232527,0.025898304324445637,0.003964026172109026,0.006606710286848377,0.18079149484769835,2.598153257490043e-10,296.69665944498615,295.91720267888763,2017-06-22,172.0,2017,6,Thursday,3,0,0,0,0,0,0
2017-06-23,0.179918136,1.238321504,0.7716178403875952,0.2470540484242999,0.15777187394039355,,106.1,105.7,109.2,104.7,0.16301724005539353,0.027104886166219918,0.004148707066258151,0.006914511777096918,0.19012212622161345,2.2189857996833456e-10,294.1859671224782,295.01339705059587,2017-06-23,173.0,2017,6,Friday,4,0,1,0,0,0,0
2017-06-24,0.193005384,1.0285753899999999,0.6978034002579884,0.1321344773347979,0.08438276658167497,,106.1,105.7,109.2,104.7,0.17839871829050302,0.029820734395559694,0.004564398121769341,0.007607330202948901,0.2082194526860627,2.0079878807343432e-10,292.21009347122407,293.4868279225692,2017-06-24,174.0,2017,6,Saturday,5,0,0,1,0,0,0
2017-06-25,0.217558384,1.027019945,0.711258616657367,0.11329363867706092,0.07235076613238624,,106.1,105.7,109.2,104.7,0.19177055985510935,0.03399123155158561,0.005202739523201878,0.008671232538669797,0.22576179140669494,1.4950068011266048e-10,291.5809215953705,292.43708886765785,2017-06-25,175.0,2017,6,Sunday,6,0,0,1,0,0,0
2017-06-26,0.237448056,1.392695507,0.8477385637370292,0.3036387160801708,0.1939075661474233,,106.1,105.7,109.2,104.7,0.200820217453239,0.0392533982269504,0.006008173198002611,0.01001362199667102,0.2400736156801894,2.3977523630779875e-10,292.0478208527783,292.087493560798,2017-06-26,176.0,2017,6,Monday,0,1,0,0,0,0,0
2017-06-27,0.248059288,1.400926279,0.7528278002868227,0.433797657787567,0.2770287304199716,,106.1,105.7,109.2,104.7,0.21241918740402368,0.042557777609139494,0.006513945552419311,0.01085657592069885,0.2549769650131632,1.9404713298563703e-10,291.035438720624,291.45644917600373,2017-06-27,177.0,2017,6,Tuesday,1,0,0,0,0,0,0
2017-06-28,0.227155816,1.393495482,0.8066483632811458,0.35722567489918045,0.22812888316515437,,106.1,105.7,109.2,104.7,0.20187159075998795,0.03947539785690286,0.006042152733199417,0.01007025455533236,0.2413469886168908,1.7417928953802708e-10,292.06970297100423,291.7583975389107,2017-06-28,178.0,2017,6,Wednesday,2,0,0,0,0,0,0
2017-06-29,0.254348064,1.39239639,0.7882715407674914,0.37973457268532385,0.2425033530704341,,106.1,105.7,109.2,104.7,0.21797864983491197,0.044960662754658126,0.006881734095100733,0.011469556825167888,0.2629393125895701,1.3947755965419252e-10,289.96938946654404,290.8101758369875,2017-06-29,179.0,2017,6,Thursday,3,0,0,0,0,0,1
2017-06-30,0.269046704,1.2677726040000001,0.8042466406428331,0.23458819664509975,0.14981102161673596,,106.1,105.7,109.2,104.7,0.2352542564661449,0.04881963214234899,0.007472392674849336,0.01245398779141556,0.28407388860849386,1.9640605640940694e-10,289.54509621227123,290.094211910801,2017-06-30,180.0,2017,6,Friday,4,0,1,0,0,0,0
2017-07-01,0.30325436800000005,1.076533226,0.7312660066783422,0.13710420317579342,0.08755649704229565,,101.9,100.7,113.0,104.5,0.2604002306770715,0.05288389898227596,0.008094474334021832,0.013490790556703052,0.3132841296593475,1.3322139852112203e-10,288.6194472296212,289.2762964315747,2017-07-01,181.0,2017,7,Saturday,5,0,0,1,0,0,0
2017-07-02,0.31746578400000003,1.0787623830000002,0.7400566193658724,0.12804040164681188,0.08176823750406188,,101.9,100.7,113.0,104.5,0.27460348321161937,0.05723198405249133,0.008759997559054796,0.014599995931757993,0.33183546726411073,1.2807239571760053e-10,288.7039178583692,288.8779131996963,2017-07-02,182.0,2017,7,Sunday,6,0,0,1,0,0,0
2017-07-03,0.31992804799999996,1.346411746,0.8625369182938223,0.23834408402403917,0.15220957931641244,,101.9,100.7,113.0,104.5,0.25071483278029355,0.05478939148907237,0.00838613135036822,0.013976885583947034,0.3055042242693659,2.5175102065409486e-10,290.1183991063484,289.50312297928883,2017-07-03,183.0,2017,7,Monday,0,1,0,0,0,0,0
2017-07-04,0.306131264,1.3644967719999999,0.8344255306373392,0.29254271737783827,0.18682151951239478,,101.9,100.7,113.0,104.5,0.22905853547734484,0.04805158026715095,0.007354833714359839,0.012258056190599732,0.2771101157444958,2.332152798155818e-10,291.1156200568719,290.3617226140031,2017-07-04,184.0,2017,7,Tuesday,1,0,0,0,0,0,0
2017-07-05,0.27170595200000003,1.414918418,0.8355210460262275,0.34155699732790146,0.21812266534215047,,101.9,100.7,113.0,104.5,0.20687363953937488,0.04044155095728562,0.006190033309788615,0.010316722182981025,0.2473151904966605,2.5312451576765e-10,292.6342968449018,291.63183917583825,2017-07-05,185.0,2017,7,Wednesday,2,0,0,0,0,0,0
2017-07-06,0.22664543999999998,1.4363109439999997,0.7994644576478601,0.40927002130992135,0.26136506817647415,,101.9,100.7,113.0,104.5,0.18201709823456771,0.033146446120667375,0.005073435630714394,0.008455726051190656,0.2151635443552351,2.9140950918762294e-10,294.3996461286469,293.20560002366983,2017-07-06,186.0,2017,7,Thursday,3,0,0,0,0,0,0
2017-07-07,0.198519048,1.375778837,0.7623595523166977,0.3964051443450943,0.25314939326768876,,101.9,100.7,113.0,104.5,0.16672108015773113,0.0278598004835554,0.004264255176054398,0.0071070919600906635,0.19458088064128654,2.60469469640342e-10,295.2147932543745,294.38007593440227,2017-07-07,187.0,2017,7,Friday,4,0,1,0,0,0,0
2017-07-08,0.192391888,1.0971409779999999,0.655150967892671,0.25549398778175036,0.16316172711973237,,101.9,100.7,113.0,104.5,0.16567265457464717,0.026530308923662715,0.004060761569948375,0.006767935949913958,0.19220296349830987,2.538452262687078e-10,294.4587532349847,294.5308520865696,2017-07-08,188.0,2017,7,Saturday,5,0,0,1,0,0,0
2017-07-09,0.195937704,1.102212755,0.7026895918328554,0.19949474188901148,0.1273998927353285,,101.9,100.7,113.0,104.5,0.1716058216478238,0.028585795917997835,0.004375376926224158,0.007292294877040264,0.20019161756582163,2.4453933562819916e-10,293.50217338381026,294.0454421852009,2017-07-09,189.0,2017,7,Sunday,6,0,0,1,0,0,0
2017-07-10,0.20741518400000003,1.424931723,0.7606280992013853,0.4477823608805342,0.2859595406113032,,101.9,100.7,113.0,104.5,0.18246319833465477,0.03328648360942629,0.00509486994021831,0.008491449900363851,0.21574968194408106,1.7819259126438076e-10,292.3386596577091,293.12335135526814,2017-07-10,190.0,2017,7,Monday,0,1,0,0,0,0,0
2017-07-11,0.222316592,1.441488297,0.8126135365786433,0.3975552635620233,0.2538838741040364,,101.9,100.7,113.0,104.5,0.19597147016110894,0.03802749053649496,0.005820534265790045,0.009700890442983409,0.2339989606976039,2.166657285762733e-10,291.3113864459553,292.087256335625,2017-07-11,191.0,2017,7,Tuesday,1,0,0,0,0,0,0
2017-07-12,0.268828768,1.3906528800000002,0.8267472567877922,0.3285628054255662,0.20982440826096485,,101.9,100.7,113.0,104.5,0.2243388178636342,0.0466252330466305,0.007136515262239362,0.01189419210373227,0.2709640509102647,1.1737469140302908e-10,289.5538660854191,290.6570636512072,2017-07-12,192.0,2017,7,Wednesday,2,0,0,0,0,0,0
2017-07-13,0.320760536,1.432380814,0.8736432352252862,0.3100452982378445,0.19799889142226082,,101.9,100.7,113.0,104.5,0.26667183296327557,0.05908601866812345,0.009043778367569916,0.015072963945949858,0.32575785163139903,2.4907952171643e-10,288.093149598337,289.1948074961008,2017-07-13,193.0,2017,7,Thursday,3,0,0,0,0,0,0
2017-07-14,0.335803192,1.373443494,0.8043169047578324,0.3401688210669237,0.21723615823388448,,101.9,100.7,113.0,104.5,0.2788147666455584,0.061199909694590784,0.009367333116518998,0.015612221860864996,0.34001467634014915,2.1921588322162606e-10,288.7999807360153,288.8794373838857,2017-07-14,194.0,2017,7,Friday,4,0,1,0,0,0,0
2017-07-15,0.339671352,1.12813325,0.6875254342658449,0.24489604085778563,0.15639374271802325,,101.9,100.7,113.0,104.5,0.28636458292814837,0.05983061872084564,0.00915774776339474,0.015262912938991235,0.34619520164899403,2.0394859170921757e-10,288.6184784986502,288.65919317894907,2017-07-15,195.0,2017,7,Saturday,5,0,0,1,0,0,0
2017-07-16,0.2974802,1.089352992,0.7141269546852146,0.17194184327221565,0.10980425941141825,,101.9,100.7,113.0,104.5,0.24663392431462441,0.04954168068249579,0.007582910308545273,0.012638183847575455,0.2961756049971202,1.6064227492887904e-10,290.6256518976662,289.6781488673984,2017-07-16,196.0,2017,7,Sunday,6,0,0,1,0,0,0
