"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 24, 2020","5.010","5.030","5.040","4.890","0.13K","0.40%"
"Jul 23, 2020","4.990","4.920","5.120","4.920","0.22K","3.31%"
"Jul 22, 2020","4.830","4.820","4.920","4.720","0.29K","0.84%"
"Jul 21, 2020","4.790","4.900","4.970","4.760","0.52K","1.27%"
"Jul 20, 2020","4.730","4.950","4.980","4.710","0.25K","-7.62%"
"Jul 17, 2020","5.120","5.160","5.170","5.070","0.61K","1.19%"
"Jul 16, 2020","5.060","5.090","5.110","5.000","0.16K","-3.07%"
"Jul 15, 2020","5.220","5.350","5.390","5.220","0.12K","2.76%"
"Jul 14, 2020","5.080","5.160","5.180","4.990","1.22K","-0.59%"
"Jul 13, 2020","5.110","5.520","5.550","5.090","0.71K","-6.58%"
"Jul 10, 2020","5.470","5.570","5.580","5.420","0.11K","-4.87%"
"Jul 09, 2020","5.750","5.860","5.880","5.760","0.09K","-3.04%"
"Jul 08, 2020","5.930","6.090","6.190","5.860","0.13K","-3.10%"
"Jul 07, 2020","6.120","6.130","6.320","6.130","0.06K","0.49%"
"Jul 06, 2020","6.090","6.140","6.150","6.080","0.14K","2.35%"
"Jul 02, 2020","5.950","5.760","5.950","5.710","0.66K","1.36%"
"Jul 01, 2020","5.870","5.950","6.180","5.800","0.71K","-4.86%"
"Jun 30, 2020","6.170","6.110","6.460","6.030","0.26K","5.65%"
"Jun 29, 2020","5.840","5.400","5.870","5.400","0.51K","14.29%"
"Jun 26, 2020","5.110","5.070","5.230","5.040","0.21K","-2.67%"
"Jun 25, 2020","5.250","5.420","5.430","5.290","0.05K","-7.41%"
"Jun 24, 2020","5.670","5.830","5.840","5.680","0.30K","-2.74%"
"Jun 23, 2020","5.830","5.700","5.850","5.700","0.57K","6.00%"
"Jun 22, 2020","5.500","5.450","5.530","5.390","0.41K","-2.14%"
"Jun 19, 2020","5.620","5.550","5.670","5.550","0.30K","3.12%"
"Jun 18, 2020","5.450","5.420","5.530","5.330","0.67K","4.61%"
"Jun 17, 2020","5.210","5.200","5.280","5.000","0.66K","-0.95%"
"Jun 16, 2020","5.260","5.550","5.550","5.170","0.43K","-4.54%"
"Jun 15, 2020","5.510","5.450","5.580","5.400","0.34K","4.36%"
"Jun 12, 2020","5.280","5.150","5.440","5.150","0.51K","5.81%"
"Jun 11, 2020","4.990","4.780","5.030","4.780","0.38K","3.96%"
"Jun 10, 2020","4.800","4.700","4.850","4.620","0.59K","0.00%"
"Jun 09, 2020","4.800","5.280","5.280","4.780","0.19K","-8.57%"
"Jun 08, 2020","5.250","5.600","5.780","5.250","0.28K","-8.06%"
"Jun 05, 2020","5.710","5.350","5.850","5.120","0.33K","5.94%"
"Jun 04, 2020","5.390","4.970","5.400","4.970","0.52K","1.13%"
"Jun 03, 2020","5.330","5.150","5.540","4.940","0.45K","9.90%"
"Jun 02, 2020","4.850","4.370","4.950","4.350","0.88K","19.75%"
"Jun 01, 2020","4.050","4.100","4.250","3.950","0.74K","-7.53%"
"May 29, 2020","4.380","4.420","4.500","4.400","0.05K","24.79%"
"May 28, 2020","3.510","3.700","3.850","3.500","1.57K","-4.88%"
"May 27, 2020","3.690","3.800","3.980","3.620","0.17K","-10.44%"
"May 26, 2020","4.120","4.350","4.910","4.250","0.41K","5.91%"
"May 22, 2020","3.890","3.750","4.060","3.650","0.22K","1.57%"
"May 21, 2020","3.830","3.960","4.000","3.790","0.03K","-14.13%"
"May 20, 2020","4.460","4.750","4.760","4.420","0.08K","-3.25%"
"May 19, 2020","4.610","4.780","4.830","4.610","0.14K","-6.30%"
"May 18, 2020","4.920","5.280","5.380","4.880","0.15K","-5.75%"
"May 15, 2020","5.220","5.400","5.420","5.170","0.36K","-0.76%"
"May 14, 2020","5.260","5.170","5.290","5.170","0.23K","2.73%"
"May 13, 2020","5.120","5.380","5.380","5.100","0.09K","-3.76%"
"May 12, 2020","5.320","5.580","5.620","5.280","0.27K","-6.83%"
"May 11, 2020","5.710","5.700","5.800","5.660","0.25K","-2.06%"
"May 08, 2020","5.830","5.830","5.830","5.830","-","-0.17%"
"May 07, 2020","5.840","5.840","5.970","5.800","0.48K","1.39%"
"May 06, 2020","5.760","5.740","5.800","5.730","0.24K","1.59%"
"May 05, 2020","5.670","5.850","5.900","5.630","0.43K","-1.22%"
"May 04, 2020","5.740","5.900","5.900","5.710","0.72K","-1.71%"
"May 01, 2020","5.840","6.200","6.200","5.740","1.08K","-6.11%"
"Apr 30, 2020","6.220","6.330","6.330","6.200","0.06K","3.49%"
"Apr 29, 2020","6.010","6.010","6.010","6.010","-","-2.12%"
"Apr 28, 2020","6.140","5.970","6.200","5.970","0.09K","3.37%"
"Apr 27, 2020","5.940","5.830","6.000","5.830","0.11K","2.95%"
"Apr 24, 2020","5.770","5.830","5.850","5.800","0.69K","-4.63%"
"Apr 23, 2020","6.050","6.150","6.150","6.040","0.11K","-2.73%"
"Apr 22, 2020","6.220","6.120","6.490","6.120","0.30K","-1.58%"
"Apr 21, 2020","6.320","6.600","6.600","6.300","0.25K","-4.53%"
"Apr 20, 2020","6.620","6.740","6.740","6.740","0.02K","-5.43%"
"Apr 17, 2020","7.000","7.180","7.180","6.960","0.44K","1.30%"
"Apr 16, 2020","6.910","6.980","6.980","6.920","0.04K","3.91%"
"Apr 15, 2020","6.650","6.830","6.850","6.750","0.36K","-3.34%"
"Apr 14, 2020","6.880","7.170","7.170","6.870","0.18K","-5.49%"
"Apr 13, 2020","7.280","7.280","7.280","7.280","-","0.00%"
"Apr 09, 2020","7.280","7.470","7.530","7.240","0.21K","0.28%"
"Apr 08, 2020","7.260","7.300","7.400","7.260","0.49K","-0.41%"
"Apr 07, 2020","7.290","7.400","7.500","7.300","0.16K","0.00%"
"Apr 06, 2020","7.290","6.800","7.400","6.800","0.09K","5.35%"
"Apr 03, 2020","6.920","6.830","7.030","6.780","0.44K","-0.14%"
"Apr 02, 2020","6.930","7.280","7.280","6.860","0.41K","1.46%"
"Apr 01, 2020","6.830","6.720","6.850","6.720","1.02K","-1.01%"
"Mar 31, 2020","6.900","7.100","7.170","7.100","0.09K","0.15%"
"Mar 30, 2020","6.890","6.890","6.890","6.890","0.18K","-4.57%"
"Mar 27, 2020","7.220","7.250","7.330","7.170","1.00K","-4.75%"
"Mar 26, 2020","7.580","7.580","7.610","7.580","0.61K","-2.19%"
"Mar 25, 2020","7.750","7.760","7.760","7.760","0.06K","-2.02%"
"Mar 24, 2020","7.910","8.050","8.100","7.860","0.19K","0.76%"
"Mar 23, 2020","7.850","8.020","8.020","7.930","0.15K","-5.31%"
"Mar 20, 2020","8.290","8.290","8.290","8.290","0.08K","-2.93%"
"Mar 19, 2020","8.540","8.430","8.550","8.370","0.37K","3.26%"
"Mar 18, 2020","8.270","8.300","8.320","8.160","0.93K","-2.36%"
"Mar 17, 2020","8.470","8.780","8.780","8.430","0.74K","-3.09%"
"Mar 16, 2020","8.740","8.700","8.770","8.640","0.62K","-5.92%"
"Mar 13, 2020","9.290","9.360","9.630","9.260","0.35K","-0.32%"
"Mar 12, 2020","9.320","9.100","9.390","9.100","0.44K","-0.53%"
"Mar 11, 2020","9.370","8.970","9.380","8.970","0.29K","4.23%"
"Mar 10, 2020","8.990","8.880","9.050","8.840","0.68K","4.29%"
"Mar 09, 2020","8.620","8.280","8.620","8.280","0.41K","-0.23%"
"Mar 06, 2020","8.640","8.780","8.780","8.560","0.44K","-2.37%"
"Mar 05, 2020","8.850","8.900","8.900","8.820","0.91K","-0.67%"
"Mar 04, 2020","8.910","8.970","9.050","8.820","2.14K","-2.84%"
"Mar 03, 2020","9.170","9.020","9.210","9.020","0.45K","3.27%"
"Mar 02, 2020","8.880","9.000","9.050","8.790","1.62K","0.00%"
"Feb 28, 2020","8.880","8.650","8.950","8.650","0.17K","0.11%"
"Feb 27, 2020","8.870","8.870","8.870","8.870","-","-2.21%"
"Feb 26, 2020","9.070","8.880","9.070","8.800","0.35K","0.67%"
"Feb 25, 2020","9.010","9.000","9.000","8.930","0.70K","-0.33%"
"Feb 24, 2020","9.040","9.210","9.210","9.120","0.26K","-3.93%"
"Feb 21, 2020","9.410","9.300","9.510","9.300","0.07K","-1.57%"
"Feb 20, 2020","9.560","9.570","9.570","9.380","0.19K","-0.10%"
"Feb 19, 2020","9.570","9.220","9.540","9.220","0.12K","2.03%"
"Feb 18, 2020","9.380","9.200","9.490","9.200","0.21K","5.63%"
"Feb 14, 2020","8.880","8.930","8.930","8.930","0.02K","-0.11%"
"Feb 13, 2020","8.890","8.570","8.800","8.570","0.18K","1.95%"
"Feb 12, 2020","8.720","8.570","8.770","8.570","0.07K","1.99%"
"Feb 11, 2020","8.550","8.500","8.650","8.500","0.14K","-1.04%"
"Feb 10, 2020","8.640","8.780","8.780","8.570","0.14K","-4.74%"
"Feb 07, 2020","9.070","9.220","9.220","8.980","0.06K","-0.87%"
"Feb 06, 2020","9.150","8.930","9.200","8.930","0.20K","-1.72%"
"Feb 05, 2020","9.310","9.440","9.440","9.280","0.09K","-0.64%"
"Feb 04, 2020","9.370","9.290","9.380","9.100","0.34K","1.74%"
"Feb 03, 2020","9.210","9.600","9.600","9.190","0.17K","-5.64%"
"Jan 31, 2020","9.760","9.970","10.010","9.930","0.02K","-0.20%"
"Jan 30, 2020","9.780","10.000","10.000","10.000","0.17K","-3.65%"
"Jan 29, 2020","10.150","10.680","10.680","10.340","0.10K","-5.93%"
"Jan 28, 2020","10.790","10.800","10.800","10.750","0.05K","2.47%"
"Jan 27, 2020","10.530","10.510","10.590","10.470","0.11K","0.67%"
"Jan 24, 2020","10.460","10.630","10.630","10.480","0.15K","0.29%"
"Jan 23, 2020","10.430","10.380","10.450","10.230","0.26K","-0.29%"
"Jan 22, 2020","10.460","10.660","10.660","10.370","0.49K","-2.97%"
"Jan 21, 2020","10.780","10.660","10.950","10.600","0.28K","-1.37%"
"Jan 17, 2020","10.930","11.050","11.050","10.940","0.15K","-1.71%"
"Jan 16, 2020","11.120","11.430","11.430","11.020","0.19K","-0.54%"
"Jan 15, 2020","11.180","11.280","11.300","11.200","0.12K","-1.06%"
"Jan 14, 2020","11.300","12.030","12.030","11.690","0.07K","-6.22%"
"Jan 13, 2020","12.050","12.150","12.150","12.070","0.40K","0.92%"
"Jan 10, 2020","11.940","12.200","12.220","11.950","1.15K","-1.97%"
"Jan 09, 2020","12.180","11.930","12.250","11.930","1.14K","1.84%"
"Jan 08, 2020","11.960","11.840","12.050","11.820","0.64K","0.25%"
"Jan 07, 2020","11.930","11.950","12.150","11.870","0.52K","-2.85%"
"Jan 06, 2020","12.280","12.700","12.700","12.700","0.03K","-5.39%"
"Jan 03, 2020","12.980","12.400","12.750","12.400","0.25K","7.54%"
"Jan 02, 2020","12.070","12.440","12.460","12.130","0.44K","0.17%"
"Dec 31, 2019","12.050","12.050","12.050","12.050","-","-1.95%"
"Dec 30, 2019","12.290","12.290","12.290","12.290","-","-3.76%"
"Dec 27, 2019","12.770","12.770","12.770","12.770","-","1.27%"
"Dec 26, 2019","12.610","12.610","12.610","12.610","-","0.00%"
"Dec 24, 2019","12.610","12.610","12.610","12.610","0.02K","-3.22%"
"Dec 23, 2019","13.030","13.210","13.210","13.060","0.06K","-8.43%"
"Dec 20, 2019","14.230","14.070","14.210","14.030","0.09K","-5.20%"
"Dec 19, 2019","15.010","14.400","14.970","14.400","0.45K","0.40%"
"Dec 18, 2019","14.950","14.350","15.010","14.350","1.03K","3.39%"
"Dec 17, 2019","14.460","14.470","14.500","14.460","0.19K","4.10%"
"Dec 16, 2019","13.890","13.950","13.950","13.940","0.14K","0.65%"
"Dec 13, 2019","13.800","14.230","14.320","13.800","0.31K","-6.57%"
"Dec 12, 2019","14.770","14.150","14.750","14.150","0.51K","5.20%"
"Dec 11, 2019","14.040","14.170","14.170","14.020","0.18K","-3.37%"
"Dec 10, 2019","14.530","14.370","14.500","14.310","0.20K","-2.42%"
"Dec 09, 2019","14.890","14.780","14.950","14.740","0.33K","-1.65%"
"Dec 06, 2019","15.140","15.180","15.280","15.100","0.39K","-1.75%"
"Dec 05, 2019","15.410","15.600","15.680","15.570","0.37K","-2.96%"
"Dec 04, 2019","15.880","15.600","15.900","15.600","0.56K","0.70%"
"Dec 03, 2019","15.770","15.680","15.840","15.680","0.35K","-0.25%"
"Dec 02, 2019","15.810","15.960","16.000","15.800","0.17K","-3.18%"
"Nov 29, 2019","16.330","16.330","16.330","16.330","-","2.19%"
"Nov 27, 2019","15.980","15.950","16.100","15.880","0.22K","0.82%"
"Nov 26, 2019","15.850","16.000","16.050","15.860","0.07K","-2.34%"
"Nov 25, 2019","16.230","16.480","16.480","16.270","0.09K","1.12%"
"Nov 22, 2019","16.050","16.000","16.150","15.950","0.35K","2.75%"
"Nov 21, 2019","15.620","15.680","15.800","15.650","0.46K","0.19%"
"Nov 20, 2019","15.590","15.300","15.530","15.250","0.11K","1.96%"
"Nov 19, 2019","15.290","15.150","15.400","15.150","0.32K","0.39%"
"Nov 18, 2019","15.230","15.380","15.400","15.180","0.44K","-3.06%"
"Nov 15, 2019","15.710","15.400","15.720","15.400","0.46K","0.26%"
"Nov 14, 2019","15.670","15.450","15.700","15.450","0.75K","1.42%"
"Nov 13, 2019","15.450","15.280","15.470","15.280","0.16K","-0.58%"
"Nov 12, 2019","15.540","15.600","15.600","15.480","0.39K","-1.96%"
"Nov 11, 2019","15.850","15.880","15.930","15.820","0.62K","-0.56%"
"Nov 08, 2019","15.940","16.180","16.200","15.880","0.18K","-1.12%"
"Nov 07, 2019","16.120","16.230","16.300","16.140","0.64K","-0.98%"
"Nov 06, 2019","16.280","16.570","16.570","16.300","0.85K","-3.04%"
"Nov 05, 2019","16.790","16.750","16.910","16.700","1.08K","1.88%"
"Nov 04, 2019","16.480","16.300","16.680","16.150","1.05K","1.85%"
"Nov 01, 2019","16.180","16.350","16.350","16.180","0.52K","0.25%"
"Oct 31, 2019","16.140","16.050","16.180","16.020","0.32K","17.13%"
"Oct 30, 2019","13.780","13.620","13.620","13.620","0.06K","-0.43%"
"Oct 29, 2019","13.840","14.500","14.500","14.400","0.15K","-3.82%"
"Oct 28, 2019","14.390","14.570","14.650","14.450","0.34K","-5.52%"
"Oct 25, 2019","15.230","15.550","15.550","15.400","0.21K","-2.68%"
"Oct 24, 2019","15.650","15.150","15.650","15.150","0.29K","1.56%"
"Oct 23, 2019","15.410","15.300","15.450","15.300","0.11K","-1.22%"
"Oct 22, 2019","15.600","15.750","15.750","15.750","0.03K","-0.06%"
"Oct 21, 2019","15.610","16.210","16.210","15.650","0.04K","-2.19%"
"Oct 18, 2019","15.960","16.250","16.250","15.880","0.36K","-0.37%"
"Oct 17, 2019","16.020","15.820","16.050","15.750","0.39K","-0.31%"
"Oct 16, 2019","16.070","16.230","16.250","16.150","0.08K","0.00%"
"Oct 15, 2019","16.070","16.050","16.050","16.050","0.01K","0.19%"
"Oct 14, 2019","16.040","15.950","15.950","15.950","0.06K","-0.62%"
"Oct 11, 2019","16.140","16.120","16.150","15.820","0.30K","1.83%"
"Oct 10, 2019","15.850","15.820","15.820","15.470","0.49K","1.80%"
"Oct 09, 2019","15.570","15.300","15.930","15.300","1.26K","-0.45%"
"Oct 08, 2019","15.640","15.650","15.700","15.430","0.76K","0.84%"
"Oct 07, 2019","15.510","15.200","15.470","15.200","0.22K","-1.65%"
"Oct 04, 2019","15.770","16.350","16.500","15.750","0.16K","-1.50%"
"Oct 03, 2019","16.010","16.000","16.230","15.850","0.31K","0.06%"
"Oct 02, 2019","16.000","16.300","16.300","15.930","0.20K","-4.53%"
"Oct 01, 2019","16.760","16.250","16.730","16.180","0.20K","2.26%"
"Sep 30, 2019","16.390","16.680","16.690","16.680","0.02K","37.27%"
"Sep 27, 2019","11.940","11.940","11.940","11.940","-","-0.83%"
"Sep 26, 2019","12.040","12.040","12.040","12.040","-","0.75%"
"Sep 25, 2019","11.950","11.940","12.050","11.940","0.21K","-3.16%"
"Sep 24, 2019","12.340","12.180","12.600","12.180","0.04K","0.82%"
"Sep 23, 2019","12.240","12.240","12.240","12.240","-","-3.70%"
"Sep 20, 2019","12.710","12.570","12.570","12.570","0.05K","3.67%"
"Sep 19, 2019","12.260","12.260","12.260","12.260","0.04K","-1.45%"
"Sep 18, 2019","12.440","12.800","12.800","12.540","0.02K","-7.44%"
"Sep 17, 2019","13.440","14.180","14.180","13.530","0.07K","-12.39%"
"Sep 16, 2019","15.340","15.150","15.150","15.150","0.01K","4.28%"
"Sep 13, 2019","14.710","15.650","15.650","15.640","0.05K","1.73%"
"Sep 12, 2019","14.460","14.540","14.540","14.540","0.05K","0.70%"
"Sep 11, 2019","14.360","14.050","14.490","14.050","0.05K","-0.28%"
"Sep 10, 2019","14.400","12.350","13.800","12.350","0.28K","17.74%"
"Sep 09, 2019","12.230","12.680","12.680","12.300","0.41K","-0.97%"
"Sep 06, 2019","12.350","12.180","12.180","12.100","0.25K","0.98%"
"Sep 05, 2019","12.230","11.800","12.000","11.800","0.33K","2.26%"
"Sep 04, 2019","11.960","12.150","12.150","12.100","0.08K","-1.16%"
"Sep 03, 2019","12.100","11.950","12.120","11.680","1.00K","-5.39%"
"Aug 30, 2019","12.790","12.790","12.790","12.790","0.01K","19.42%"
"Aug 29, 2019","10.710","10.430","10.640","10.430","0.02K","4.69%"
"Aug 28, 2019","10.230","10.350","10.350","10.220","0.22K","1.59%"
"Aug 27, 2019","10.070","10.150","10.250","10.150","0.08K","-2.33%"
"Aug 26, 2019","10.310","10.310","10.310","10.310","-","-2.64%"
"Aug 23, 2019","10.590","10.820","10.820","10.650","0.04K","-3.64%"
"Aug 22, 2019","10.990","11.280","11.380","10.980","0.16K","-3.68%"
"Aug 21, 2019","11.410","11.200","11.700","11.200","0.51K","1.78%"
"Aug 20, 2019","11.210","11.300","11.300","11.220","0.05K","3.89%"
"Aug 19, 2019","10.790","10.800","11.100","10.760","0.22K","-1.55%"
"Aug 16, 2019","10.960","11.180","11.350","10.930","0.11K","-2.32%"
"Aug 15, 2019","11.220","11.150","11.250","11.070","0.13K","0.36%"
"Aug 14, 2019","11.180","11.500","11.600","11.220","0.24K","-5.73%"
"Aug 13, 2019","11.860","11.450","11.750","11.450","0.29K","3.85%"
"Aug 12, 2019","11.420","11.950","12.050","11.380","0.26K","-5.07%"
"Aug 09, 2019","12.030","12.050","12.200","11.790","0.13K","-0.33%"
"Aug 08, 2019","12.070","11.250","12.040","11.200","0.43K","5.78%"
"Aug 07, 2019","11.410","11.000","11.400","10.900","0.48K","4.20%"
"Aug 06, 2019","10.950","11.180","11.250","10.880","0.86K","-4.45%"
"Aug 05, 2019","11.460","11.970","12.150","11.380","1.09K","-4.66%"
"Aug 02, 2019","12.020","11.960","12.650","11.960","0.07K","-2.75%"
"Aug 01, 2019","12.360","11.680","12.350","11.550","0.39K","12.36%"
"Jul 31, 2019","11.000","11.000","11.000","11.000","-","12.36%"
"Jul 30, 2019","9.790","9.850","9.900","9.720","0.27K","-0.20%"
"Jul 29, 2019","9.810","10.070","10.150","9.750","0.41K","-1.51%"
"Jul 26, 2019","9.960","10.000","10.120","9.880","0.58K","-0.70%"
"Jul 25, 2019","10.030","10.250","10.280","10.050","0.38K","-0.40%"
"Jul 24, 2019","10.070","10.380","10.470","10.200","0.26K","-6.33%"
"Jul 23, 2019","10.750","10.120","10.400","10.120","0.27K","5.81%"
"Jul 22, 2019","10.160","10.900","10.950","10.380","0.80K","-6.01%"
"Jul 19, 2019","10.810","10.900","10.900","10.900","0.02K","0.75%"
"Jul 18, 2019","10.730","11.070","11.120","10.620","0.94K","-2.37%"
"Jul 17, 2019","10.990","11.000","11.280","10.820","0.09K","-3.68%"
"Jul 16, 2019","11.410","12.130","12.130","12.130","0.02K","-11.48%"
"Jul 15, 2019","12.890","13.720","13.720","13.410","0.14K","-2.94%"
"Jul 12, 2019","13.280","12.650","13.150","12.650","0.09K","1.14%"
"Jul 11, 2019","13.130","12.720","12.850","12.300","0.09K","8.24%"
"Jul 10, 2019","12.130","11.350","12.120","11.350","0.39K","3.15%"
"Jul 09, 2019","11.760","12.220","12.680","11.850","0.92K","-1.01%"
"Jul 08, 2019","11.880","11.110","12.070","11.110","1.03K","5.98%"
"Jul 05, 2019","11.210","10.570","11.240","10.260","0.17K","8.94%"
"Jul 03, 2019","10.290","10.380","10.380","10.180","0.15K","0.68%"
"Jul 02, 2019","10.220","10.650","10.860","10.250","0.13K","-1.45%"
"Jul 01, 2019","10.370","10.570","10.680","10.250","0.17K","2.47%"
"Jun 28, 2019","10.120","9.750","9.770","9.750","0.04K","7.89%"
"Jun 27, 2019","9.380","9.380","9.380","9.380","-","-2.49%"
"Jun 26, 2019","9.620","9.620","9.620","9.620","-","-2.34%"
"Jun 25, 2019","9.850","9.880","9.880","9.880","0.01K","-3.43%"
"Jun 24, 2019","10.200","10.200","10.200","10.200","0.01K","-1.54%"
"Jun 21, 2019","10.360","9.800","10.290","9.780","0.07K","2.07%"
"Jun 20, 2019","10.150","10.150","10.150","10.150","-","-3.15%"
"Jun 19, 2019","10.480","10.480","10.480","10.480","-","-5.07%"
"Jun 18, 2019","11.040","11.400","11.400","11.280","0.05K","-4.58%"
"Jun 17, 2019","11.570","11.360","11.360","11.280","0.03K","2.21%"
"Jun 14, 2019","11.320","11.350","11.350","11.350","0.02K","-0.61%"
"Jun 13, 2019","11.390","11.520","11.630","11.350","0.04K","2.24%"
"Jun 12, 2019","11.140","11.210","11.210","11.210","0.01K","-0.54%"
"Jun 11, 2019","11.200","11.480","11.480","11.480","0.02K","-5.08%"
"Jun 10, 2019","11.800","11.650","11.650","11.650","0.05K","2.43%"
"Jun 07, 2019","11.520","11.240","11.470","11.240","0.05K","3.69%"
"Jun 06, 2019","11.110","11.320","11.320","11.320","0.06K","-4.22%"
"Jun 05, 2019","11.600","11.600","11.600","11.600","0.01K","-2.60%"
"Jun 04, 2019","11.910","11.910","11.910","11.910","-","7.30%"
"Jun 03, 2019","11.100","11.100","11.100","11.100","-","-0.98%"
"May 31, 2019","11.210","11.210","11.210","11.210","0.01K","-2.27%"
"May 30, 2019","11.470","11.470","11.470","11.470","-","-6.14%"
"May 29, 2019","12.220","12.220","12.220","12.220","-","-2.40%"
"May 28, 2019","12.520","12.520","12.520","12.520","-","2.20%"
"May 24, 2019","12.250","12.440","12.440","12.410","0.02K","-2.78%"
"May 23, 2019","12.600","12.600","12.600","12.600","-","-0.40%"
"May 22, 2019","12.650","12.880","12.880","12.880","0.01K","-0.47%"
"May 21, 2019","12.710","12.600","12.600","12.600","0.01K","-1.47%"
"May 20, 2019","12.900","12.900","12.900","12.900","-","0.31%"
"May 17, 2019","12.860","12.940","12.940","12.940","0.00K","-3.89%"
"May 16, 2019","13.380","13.380","13.380","13.380","-","-3.46%"
"May 15, 2019","13.860","13.860","13.860","13.860","-","0.51%"
"May 14, 2019","13.790","13.790","13.790","13.790","-","0.22%"
"May 13, 2019","13.760","13.760","13.760","13.760","-","-1.64%"
"May 10, 2019","13.990","13.990","13.990","13.990","-","-3.25%"
"May 09, 2019","14.460","14.460","14.460","14.460","-","0.98%"
"May 08, 2019","14.320","14.180","14.350","14.150","0.02K","1.20%"
"May 07, 2019","14.150","14.320","14.320","14.120","0.04K","-1.32%"
"May 06, 2019","14.340","14.340","14.340","14.340","-","-1.51%"
"May 03, 2019","14.560","14.560","14.560","14.560","-","1.32%"
"May 02, 2019","14.370","14.370","14.370","14.370","-","2.28%"
"May 01, 2019","14.050","14.100","14.100","14.050","0.03K","-2.36%"
"Apr 30, 2019","14.390","14.430","14.430","14.430","0.01K","-0.96%"
"Apr 29, 2019","14.530","14.530","14.530","14.530","-","0.69%"
"Apr 26, 2019","14.430","14.720","14.780","14.680","0.11K","-0.76%"
"Apr 25, 2019","14.540","14.540","14.540","14.540","-","1.89%"
"Apr 24, 2019","14.270","14.430","14.430","14.430","0.01K","-1.04%"
"Apr 23, 2019","14.420","14.110","14.500","14.110","0.04K","-0.28%"
"Apr 22, 2019","14.460","14.460","14.460","14.460","-","0.00%"
"Apr 18, 2019","14.460","15.000","15.000","15.000","0.01K","-4.87%"
"Apr 17, 2019","15.200","15.200","15.200","15.200","-","2.43%"
"Apr 16, 2019","14.840","14.850","14.850","14.850","0.01K","-1.13%"
"Apr 15, 2019","15.010","15.640","15.640","15.290","0.03K","-5.36%"
"Apr 12, 2019","15.860","15.890","15.900","15.800","0.03K","-0.81%"
"Apr 11, 2019","15.990","15.550","15.900","15.550","0.04K","1.65%"
"Apr 10, 2019","15.730","15.730","15.730","15.730","0.01K","-6.09%"
"Apr 09, 2019","16.750","16.750","16.750","16.750","-","4.95%"
"Apr 08, 2019","15.960","16.570","16.950","16.200","0.04K","-4.09%"
"Apr 05, 2019","16.640","16.640","16.640","16.640","0.01K","12.43%"
"Apr 04, 2019","14.800","14.600","14.600","14.600","0.02K","4.30%"
"Apr 03, 2019","14.190","13.700","13.700","13.700","0.02K","5.42%"
"Apr 02, 2019","13.460","13.460","13.460","13.460","0.01K","-2.82%"
"Apr 01, 2019","13.850","13.850","13.850","13.850","-","-2.53%"
"Mar 29, 2019","14.210","14.220","14.220","14.220","0.01K","-1.52%"
"Mar 28, 2019","14.430","14.800","14.880","14.800","0.71K","-3.74%"
"Mar 27, 2019","14.990","14.500","14.680","14.500","0.09K","4.24%"
"Mar 26, 2019","14.380","14.200","14.410","14.200","0.13K","1.34%"
"Mar 25, 2019","14.190","14.190","14.190","14.180","0.02K","-1.87%"
"Mar 22, 2019","14.460","14.430","14.460","14.360","0.04K","-0.69%"
"Mar 21, 2019","14.560","14.920","14.920","14.550","0.09K","-4.27%"
"Mar 20, 2019","15.210","15.070","15.070","15.070","0.02K","1.33%"
"Mar 19, 2019","15.010","15.200","15.250","14.970","0.13K","0.20%"
"Mar 18, 2019","14.980","14.900","15.180","14.900","0.97K","-1.77%"
"Mar 15, 2019","15.250","15.480","15.480","15.280","0.08K","-2.31%"
"Mar 14, 2019","15.610","15.820","15.820","15.600","0.19K","-0.70%"
"Mar 13, 2019","15.720","15.720","15.720","15.720","0.01K","-3.02%"
"Mar 12, 2019","16.210","16.430","16.520","16.050","0.78K","-2.47%"
"Mar 11, 2019","16.620","16.700","16.700","16.590","0.07K","-0.66%"
"Mar 08, 2019","16.730","16.850","16.850","16.720","0.39K","-0.83%"
"Mar 07, 2019","16.870","16.950","16.950","16.750","0.15K","0.12%"
"Mar 06, 2019","16.850","17.020","17.050","17.000","0.11K","-1.92%"
"Mar 05, 2019","17.180","17.480","17.480","17.180","0.36K","-1.26%"
"Mar 04, 2019","17.400","17.380","17.500","17.380","0.07K","0.46%"
"Mar 01, 2019","17.320","17.320","17.320","17.320","-","-2.81%"
"Feb 28, 2019","17.820","17.820","17.820","17.820","0.04K","1.19%"
"Feb 27, 2019","17.610","17.320","17.640","17.320","0.05K","3.28%"
"Feb 26, 2019","17.050","17.050","17.050","17.050","-","0.59%"
"Feb 25, 2019","16.950","17.000","17.000","17.000","0.01K","-1.63%"
"Feb 22, 2019","17.230","17.230","17.230","17.230","-","-1.66%"
"Feb 21, 2019","17.520","17.520","17.520","17.520","-","-3.42%"
"Feb 20, 2019","18.140","18.140","18.140","18.140","-","2.49%"
"Feb 19, 2019","17.700","17.750","17.830","17.750","0.01K","-2.21%"
"Feb 15, 2019","18.100","18.100","18.100","18.100","-","1.97%"
"Feb 14, 2019","17.750","18.160","18.160","17.810","0.03K","-1.50%"
"Feb 13, 2019","18.020","17.800","17.880","17.800","0.10K","1.29%"
"Feb 12, 2019","17.790","18.000","18.000","17.880","0.07K","-1.44%"
"Feb 11, 2019","18.050","17.820","18.120","17.750","0.42K","-1.20%"
"Feb 08, 2019","18.270","18.520","18.520","18.270","0.01K","-3.38%"
