, gas pps [TWh_el/day],scaled_to_AGEBL_2020 [TWh_gas/day]
2020-03-22 00:00:00+01:00,0.068471,0.241985065914776
2020-03-23 00:00:00+01:00,0.09755075,0.34475653442750703
2020-03-24 00:00:00+01:00,0.10385599999999998,0.36704007544281475
2020-03-25 00:00:00+01:00,0.11277049999999998,0.3985450318491367
2020-03-26 00:00:00+01:00,0.1090005,0.38522138098236536
2020-03-27 00:00:00+01:00,0.10292099999999998,0.36373566866285956
2020-03-28 00:00:00+01:00,0.08563099999999994,0.302630649170425
2020-03-29 00:00:00+01:00,0.059582750000000004,0.21057288028703566
2020-03-30 00:00:00+02:00,0.15010150000000003,0.5304774484293606
2020-03-31 00:00:00+02:00,0.0,0.0
2020-04-01 00:00:00+02:00,0.15504700000000002,0.5479554631141399
2020-04-02 00:00:00+02:00,0.11959025,0.4226468801246446
